68;1012;Les animaux ne sont-ils pas trop gras au vêlage ?;vaches trop grasses au vêlage;1;1
69;1012;Le parasitisme est-il maîtrisé ?;parasitisme mal maîtrisé;8;1
70;1013;Les maladies en lien avec la reproduction (BVD, chlamydioses,) sont-elles maîtrisées ?;présence de maladies touchant la reproduction;5;1
71;1013;Les vêlages précédents ont-ils été difficiles ?;vêlages précédents difficiles;5;1
72;1013;La fertilité du taureau est-elle surveillée ?;pas de surveillance de la fertilité du taureau;4;1
73;1013;La présence du taureau est-elle trop courte ?;présence du taureau trop courte;4;1
74;1013;La ration est-elle équilibrée et notamment en apports minéraux ?;ration déséquilibrée, notamment en minéraux;1;1
75;1014;Les animaux sont-ils confrontés à des éléments perturbateurs : chiens;présence d'éléments perturbateurs (chiens,);4;1
76;1014;Les maladies abortives (BVD, Fièvre Q, FCO) sont-elles maîtrisées ?;présence de maladies abortives;5;1
77;1014;les gestantes sont-elles touchées par des infections diverses avec fièvre ?;infections diverses sur les gestantes;5;1
78;1014;Des traitements corticoïdes ont-ils été administrés;traitements corticoïdes;5;1
79;1015;Les vaches ont-elles présenté un anoestrus d'hiver ?;anoestrus d'hiver;7;1
80;1015;Les vaches ont-elles présenté un anoestrus d'allaitement ?;anoestrus d'allaitement;7;1
81;1015;Les apports alimentaires sont-ils suffisants pour éviter les pertes d'état ?;perte d'état par apports alimentaires insuffisants;1;1
82;1015;Les apports en vitamines, minéraux et oligo-éléments sont-ils suffisants;apports en vitamines, minéraux et oligo-éléments insuffisants;1;1
83;1015;Les vaches ont-elles subies des métrites ou non-délivrances mal gérées ?;non-délivrances mal gérées et métrites;5;1
84;1015;Les vêlages précédents ont-ils été difficiles ?;vêlages précédents difficiles;5;1
85;1015;Les vaches sont-elles de souches faiblement indexées en fertilité ?;souches avec faible fertilité;7;1
86;1015;Le nombre de vaches par taureaux est-il cohérent ?;nombre de vache par taureaux incohérent;4;1
87;1015;L'alimentation des taureaux est-elle suffisante ?;alimentation du taureau insuffisante;1;1
88;1015;La fertilité du taureau est-elle surveillée ?;pas de surveillance de la fertilité du taureau;4;1
89;1016;Le type génétique du taureau est-il adapté à la morphologie des vaches et des génisses ?;type génétique du taureau inadapté à la morphologie des femelles;4;1
90;1016;La ration fin de gestation n'est-elle pas trop riche ?;ration de fin de gestation trop riche;1;1
91;1016;Les reproductrices présentent-elles une morphologie adaptée au vêlage ?;morphologie des vaches inadaptée au vêlage;4;1
92;1016;L'âge au vêlage est-il trop jeune ?;vêlages trop précoces;4;1
93;1016;La conduite des génisses de renouvellement est-elle cohérente avec l'objectif d'âge au vêlage ?;conduites des génisses incohérente / âge au vêlage;4;1
94;1017;Y-t-il trop de vêlages difficiles ? (cf. vêlages difficiles);vêlages difficiles;5;1
95;1017;Les mises-bas ont-elles lieu dans une case de vêlage dédiée et propre ?;absence de case de vêlage;2;1
96;1017;Les interventions humaines respectent-elles les conditions d'hygiène ?;hygiène insuffisante dans les interventions;4;1
97;1017;Les apports en vitamines, minéraux et/ou oligoéléments sont-ils suffisants avant vêlage ?;apports en vitamines, minéraux et oligo-éléments insuffisants;1;1
98;1018;La ration de fin de gestation n'est-elle pas trop riche ?;ration de fin de gestation trop riche;1;1
99;1018;Le type génétique du taureau peut-il être à l'origine de ces poids de naissance trop élevé ?;type génétique du taureau à l'origine de poids de naissance trop élevés;4;1
100;1019;La ration est-elle suffisamment riche en fibres ?;ration pauvre en fibres;1;1
101;1019;La ration est-elle excédentaire en amidon ?;ration excédentaire en amidon;1;1
102;1019;Les animaux ont-ils subit une transition alimentaire brutale ou trop courte (inférieur à 3 semaines) ?;transition alimentaire trop brutale ou trop courte;1;1
103;1020;La mise en quarantaine des animaux achetés est-elle respectée ?;pas de mise en quarantaine des animaux achetés;5;1
104;1020;La ration est-elle excédentaire ?;ration excédentaire;1;1
105;1020;Les animaux sont-ils vaccinés contre les entérotoxémies ?;pas de vaccination contre les entérotoxémies;5;1
106;1020;La ration est-elle calculée ?;pas de calcul de ration;1;1
107;1020;La ration est-elle pesée ?;ration non pesée;1;1
108;1020;La ration distribuée est-elle différente de la ration calculée ?;ration distribuée différente de la ration calculée;1;1
109;1020;Les délais de transition alimentaire sont-ils respectés ?;transition alimentaire trop brutale ou trop courte;1;1
110;1020;Comment les animaux valorisent la ration (observation des animaux) ?;valorisation de la ration peut-être insuffisante;1;1
111;1020;Les sols sont-ils glissants ?;sols glissants;2;1
112;1020;Les bagarres sont fréquentes ? Les animaux sont nerveux ?;animaux nerveux, qui se battent;7;1
113;1020;La densité animale n'est-elle pas trop élevée ?;densité animale trop élevée;2;1
114;1020;Le bâtiment est-il suffisamment ventilé ? Présence de courants d'air, ammoniac, chaleur,;problèmes de ventilation du bâtiment;2;1
115;1020;La maladie des muqueuses (BVD) est-elle maîtrisée dans le troupeau ?;BVD non maîtrisé;5;1
116;1021;La ration contient-elle suffisamment de fibres de structure ?;pas assez de fibres de structure dans la ration;1;1
117;1021;La ration est-elle équilibrée ?;ration déséquilibrée;1;1
118;1021;Les délais de transition alimentaire sont-ils respectés ?;transition alimentaire trop brutale ou trop courte;1;1
119;1021;L'eau est potable ?;eau non potable;1;1
120;1021;le troupeau est-il protégé des contaminations extérieures (personnes;pas de protection du troupeau vis-à-vis des contamination extérieures;5;1
121;1021;Le troupeau est-il touché par la paratuberculose ?;présence de paratuberculose;5;1
122;1021;Les parasites strongles digestifs, paramphistome et grande douve sont-ils maîtrisés;pas de maîtrise du parasitisme;8;1
123;1021;L'abreuvement sur points d'eaux naturels potentiellement contaminés est-il sécurisé ?;points d'eaux naturels peut-être contaminés;8;1
124;1021;Existe-il une bonne gestion du pâturage vis-à-vis du parasitisme ?;pas de gestion particulière du pâturage vis-a-vis du parasitisme;8;1
125;1021;Pratiquez-vous un suivi/dépistage de l'infestation parasitaire ?;suivi/dépistage des infections parasitaires;8;1
126;1022;Les délais de transition alimentaire sont-ils respectés ?;transition alimentaire trop brutale ou trop courte;1;1
127;1022;La proportion de légumineuses météorisantes (trèfle violet, …);présence de légumineuses météorisantes dans la ration;1;1
128;1022;Pratiquez-vous le pâturage dans des vergers (pommiers) ?;pâturage sous pommiers;1;1
129;1023;Absence de complémentation en Mg à la mise à l'herbe;pas de complémentation en Mg à la mise à l'herbe;1;1
130;1023;Absence de transition entre la ration hivernale et printanière;pas de transition entre les rations hivernales et printanières ;1;1
131;1023;Ingestion excessive d'herbe jeune qui accélère le transit;Ingestion excessive d'herbe jeune;1;1
132;1024;la mortalité est-elle en rapport avec des vêlages difficiles;vêlages difficiles;5;1
133;1024;Des apports minéraux sont-ils réalisés ?;pas d'apport de minéraux;1;1
134;1024;Assurez-vous une bonne surveillance et êtes-vous correctement équipé ?;Surveillance peut-être insuffisante;4;1
135;1024;Etes-vous équipé d'une case de vêlage et d'isolement du couple mère veau ?;pas de case de vêlage;4;1
136;1024;Assurez-vous une bonne hygiène des locaux ?;Hygiène des locaux insuffisante;3;1
137;1024;Les vaches ont-elles de bonnes qualités maternelles ?;faible qualité maternelle des vaches;7;1
138;1024;La prise de colostrum est-elle suffisante ?;prise de colostrum insuffisante;4;1
139;1024;Possédez-vous une banque de colostrum de qualité congelé ?;Pas de banque de colostrum congelé;4;1
140;1024;Possédez-vous et utilisez-vous un pèse colostrum ?;Pas d'utilisation d'un pèse colostrum;4;1
141;1024;Les mamelles des vaches sont-elles défectueuse (cf. mamelle vache) ?;mamelle défectueuses;5;1
142;1025;La ration des mères n'est-elle pas trop riche en énergie ou en azote ?;ration des mères trop riche en énergie ou en azote;1;1
143;1025;La quantité de colostrum bue est-elle suffisante ?;quantité de colostrum bu insuffisante;4;1
144;1025;Possédez-vous et utilisez-vous un pèse colostrum ?;Pas d'utilisation d'un pèse colostrum;4;1
145;1025;Possédez-vous une banque de colostrum de qualité congelé ?;Pas de banque de colostrum congelé;4;1
146;1025;Y-a-t-il des box à veaux dans la stabulation ?;présence de box à veaux dans la stabulation;2;1
147;1025;Possédez-vous une case de quarantaine pour les veaux malades ?;Pas de case de quarantaine pour les veaux malades;2;1
148;1025;Les veaux présentent-ils des écarts d'âge important ?;écarts d'âge important chez les veaux;4;1
149;1025;Assurez-vous une bonne hygiène des box à veaux ?;Hygiène des box à veau insuffisante;3;1
150;1026;Rencontrez-vous des problèmes de coccidiose ?;Problèmes de coccidiose;8;1
151;1026;Le bâtiment est-il bien ventilé ?;bâtiment mal ventilé;2;1
152;1026;Possédez-vous une case de quarantaine pour les veaux malades ?;Pas de case de quarantaine pour les veaux malades;2;1
153;1026;Les veaux ont-ils accès à un abreuvoir adapté ?;abreuvoir inadapté pour les veaux;1;1
154;1027;La ration des mères est-elle équilibrée ?;ration des mère déséquilibrée;1;1
155;1027;Y a-t-il une bonne surveillance et maîtrise du parasitisme (coccidiose;mauvaise maîtrise du parasitisme (coccidiose);8;1
156;1027;Arrière-voussure les pathologies du jeune âge ?;Peu de maîtrise des pathologies du jeune âge;5;1
157;1027;"Le critère génétique ""croissance"" est-il pris en compte dans votre sélection ? (choix des génisses et taureaux)";"""pas de prise en compte du critère génétique """"croissance"""" dans la sélection""";4;1
158;1028;Les apports en oligoéléments à la mère sont-ils suffisants ?;apports d'oligo-éléments aux mères insuffisants;1;1
159;1028;Désinfectez-vous les nombrils à la naissance ?;pas de désinfection des nombrils à la naissance;3;1
160;1028;Y-a-t-il des box à veaux dans la stabulation ?;présence de box à veaux dans la stabulation;2;1
161;1028;Assurez-vous une bonne hygiène des box à veaux ?;Hygiène des box à veau insuffisante;3;1
162;1029;La ration des mères n'est-elle pas trop riche en énergie ou en azote ?;ration des mères trop riche en énergie ou en azote;1;1
163;1029;Rencontrez-vous des problèmes de coccidiose, poux, tiques, strongylose ?;problèmes de parasitisme divers;8;1
164;1029;Arrière-voussure les pathologies du jeune âge ?;Peu de maîtrise des pathologies du jeune âge;5;1
165;1029;Y a t-il une bonne surveillance et maîtrise du parasitisme (coccidiose;mauvaise maîtrise du parasitisme (coccidiose);8;1
166;1029;Avez-vous neutralisé les bétons neufs ?;Bétons neufs non neutralisés;2;1
167;1029;La complémentation des veaux est-elle adaptée ?;complémentation des veaux inadaptée;1;1
168;1029;L'eau est-elle potable ?;eau non potable;1;1
169;1030;Le bâtiment est-il bien ventilé ?;bâtiment mal ventilé;2;1
170;1030;La densité d'animaux n'est-elle pas trop importante pour le volume d'air disponible ?;densité animale trop élevée / volume d'air disponible;2;1
171;1030;Pratiquez-vous un vide sanitaire et la désinfection des locaux ?;vide sanitaire et désinfection des locaux;3;1
172;1030;Y-a-t-il des mélange d'animaux provenant de différents lots/lieux ?;mélange d'animaux d'origine différente;4;1
173;1030;Pratiquez-vous la vaccination avant ou lors de l'allotement ?;vaccination avant ou pendant l'allotement;5;1
174;1030;Les animaux ont-ils subi un coup de chaud/froid lors du transport ou de l'allotement ?;coup de chaud/froid pendant le transport ou l'allotement;4;1
175;1031;La densité d'animaux n'est-elle pas trop importante par rapport à la surface de vie ?;densité animale trop élevée / surface de vie;2;1
176;1031;Y-a-t-il des box à veaux dans la stabulation ?;présence de box à veaux dans la stabulation;2;1
177;1031;Maintenez-vous le taureau dans les cases avec vaches en chaleur ?;Taureau dans les cases avec les vaches en chaleur;4;1
178;1031;Possédez-vous du matériel de surveillance ?;Pas de matériel de surveillance;4;1
179;1032;Possédez-vous des cases de vêlage avec contention des mères ?;Pas de cases de vêlage avec contention des mères;2;1
180;1032;Votre temps de surveillance est-il suffisant ?;Temps de surveillance insuffisant;4;1
181;1032;Les vêlages en extérieur sont-ils majoritaires ?;vêlages surtout en extérieur;4;1
182;1032;Les vêlages sont-ils étalés sur toute l'année ?;vêlages étalés sur toute l'année;4;1
183;1032;Les vaches présentent-elles des faibles qualités maternelles ?;faible qualité maternelle des vaches;7;1
184;1032;Avez-vous une proportion importante de gros veaux à la naissance ?;Proportion importante de gros veaux à la naissance;7;1
185;1032;Les gros veaux à la naissance ne sont-ils pas dû à une ration des mères en fin de gestation trop riche ?;ration en fin de gestation trop riche;1;1
186;1032;La ration des mères en fin de gestation est-elle déficitaire en minéraux;ration de fin des gestation déficitaire en minéraux;1;1
187;1033;Les vaches présentent-elles de faibles qualités maternelles ?;faible qualité maternelle des vaches;7;1
188;1033;Possédez-vous des vaches non dociles ?;Présence de vaches non dociles;7;1
189;1033;observez-vous un manque d'état important des mères en fin de gestation ?;Manque d'état important des mères en fin de gestation;1;1
190;1034;Pratiquez-vous une bonne gestion sanitaire du pâturage ?;pas de gestion sanitaire des pâturages;8;1
191;1034;Les pâtures présentent-elles des zones humides ?;pâturages avec zones humides;8;1
192;1034;Le surpâturage est-il fréquent (hauteur d'herbe <5cm à la sortie);surpâturage fréquent;8;1
193;1034;Epandez-vous du fumier frais tardivement ? (au printemps);épandage tardif de fumier frais au printemps;8;1
194;1034;L'abreuvement au pâturage est-il de bonne qualité ?;qualité insuffisante de l'abreuvement au pâturage;8;1
195;1034;Mélangez-vous d'animaux de tout âge dans les mêmes parcelles ?;Mélange d'animaux de tout âge sur les mêmes parcelles;8;1
196;1034;Votre temps de détection des animaux à poils piqués est-il suffisant ?;Détection tardive des animaux à poil piqué;8;1
197;1034;Recherchez-vous les parasites par analyse coprologique ou sanguine ?;Pas de recherche des parasites;8;1
198;1034;Administrez-vous des traitements curatifs ?;Traitements curatifs;8;1
199;1035;Pratiquez-vous une bonne gestion sanitaire du pâturage ?;pas de gestion sanitaire des pâturages;8;1
200;1035;Les pâtures présentent-elles des zones humides ?;pâturages avec zones humides;8;1
201;1035;Le surpâturage est-il fréquent (hauteur d'herbe <5cm à la sortie);surpâturage fréquent;8;1
202;1035;Epandez-vous du fumier frais tardivement ? (au printemps);épandage tardif de fumier frais au printemps;8;1
203;1035;L'abreuvement au pâturage est-il de bonne qualité ?;qualité insuffisante de l'abreuvement au pâturage;8;1
204;1035;Mélangez-vous d'animaux de tout âge dans les mêmes parcelles ?;Mélange d'animaux de tout âge sur les mêmes parcelles;8;1
205;1035;Votre temps de détection des animaux à poils piqués est-il suffisant ?;Détection tardive des animaux à poil piqué;8;1
206;1035;Recherchez-vous les parasites par analyse coprologique ou sanguine ?;Pas de recherche des parasites;8;1
207;1035;Administrez-vous des traitements curatifs ?;Traitements curatifs;8;1
208;1036;Pratiquez-vous une bonne gestion sanitaire du pâturage ?;pas de gestion sanitaire des pâturages;8;1
209;1036;Les pâtures présentent-elles des zones humides ?;pâturages avec zones humides;8;1
210;1036;Le surpâturage est-il fréquent (hauteur d'herbe <5cm à la sortie);surpâturage fréquent;8;1
211;1036;Epandez-vous du fumier frais tardivement ? (au printemps);épandage tardif de fumier frais au printemps;8;1
212;1036;L'abreuvement au pâturage est-il de bonne qualité ?;qualité insuffisante de l'abreuvement au pâturage;8;1
213;1036;Mélangez-vous d'animaux de tout âge dans les mêmes parcelles ?;Mélange d'animaux de tout âge sur les mêmes parcelles;8;1
214;1036;Votre temps de détection des animaux à poils piqués est-il suffisant ?;Détection tardive des animaux à poil piqué;8;1
215;1036;Recherchez-vous les parasites par analyse coprologique ou sanguine ?;Pas de recherche des parasites;8;1
216;1036;Administrez-vous des traitements curatifs ?;Traitements curatifs;8;1
217;1037;Pratiquez-vous une bonne gestion sanitaire du pâturage ?;pas de gestion sanitaire des pâturages;8;1
218;1037;Les pâtures présentent-elles des zones humides ?;pâturages avec zones humides;8;1
219;1037;Le surpâturage est-il fréquent (hauteur d'herbe <5cm à la sortie);surpâturage fréquent;8;1
220;1037;Epandez-vous du fumier frais tardivement ? (au printemps);épandage tardif de fumier frais au printemps;8;1
221;1037;L'abreuvement au pâturage est-il de bonne qualité ?;qualité insuffisante de l'abreuvement au pâturage;8;1
222;1037;Mélangez-vous d'animaux de tout âge dans les mêmes parcelles ?;Mélange d'animaux de tout âge sur les mêmes parcelles;8;1
223;1037;Votre temps de détection des animaux à poils piqués est-il suffisant ?;Détection tardive des animaux à poil piqué;8;1
224;1037;Recherchez-vous les parasites par analyse coprologique ou sanguine ?;Pas de recherche des parasites;8;1
225;1037;Administrez-vous des traitements curatifs ?;Traitements curatifs;8;1
226;1038;Pratiquez-vous une bonne gestion sanitaire du pâturage ?;pas de gestion sanitaire des pâturages;8;1
227;1038;Les pâtures présentent-elles des zones humides ?;pâturages avec zones humides;8;1
228;1038;Le surpâturage est-il fréquent (hauteur d'herbe <5cm à la sortie);surpâturage fréquent;8;1
229;1038;Epandez-vous du fumier frais tardivement ? (au printemps);épandage tardif de fumier frais au printemps;8;1
230;1038;L'abreuvement au pâturage est-il de bonne qualité ?;qualité insuffisante de l'abreuvement au pâturage;8;1
231;1038;Mélangez-vous d'animaux de tout âge dans les mêmes parcelles ?;Mélange d'animaux de tout âge sur les mêmes parcelles;8;1
232;1038;Votre temps de détection des animaux à poils piqués est-il suffisant ?;Détection tardive des animaux à poil piqué;8;1
233;1038;Recherchez-vous les parasites par analyse coprologique ou sanguine ?;Pas de recherche des parasites;8;1
234;1038;Administrez-vous des traitements curatifs ?;Traitements curatifs;8;1
235;1039;Pratiquez-vous une bonne gestion sanitaire du pâturage ?;pas de gestion sanitaire des pâturages;8;1
236;1039;Les pâtures présentent-elles des zones humides ?;pâturages avec zones humides;8;1
237;1039;Le surpâturage est-il fréquent (hauteur d'herbe <5cm à la sortie);surpâturage fréquent;8;1
238;1039;Epandez-vous du fumier frais tardivement ? (au printemps);épandage tardif de fumier frais au printemps;8;1
239;1039;L'abreuvement au pâturage est-il de bonne qualité ?;qualité insuffisante de l'abreuvement au pâturage;8;1
240;1039;Mélangez-vous d'animaux de tout âge dans les mêmes parcelles ?;Mélange d'animaux de tout âge sur les mêmes parcelles;8;1
241;1039;Votre temps de détection des animaux à poils piqués est-il suffisant ?;Détection tardive des animaux à poil piqué;8;1
242;1039;Recherchez-vous les parasites par analyse coprologique ou sanguine ?;Pas de recherche des parasites;8;1
243;1039;Administrez-vous des traitements curatifs ?;Traitements curatifs;8;1
244;1040;Pratiquez-vous une bonne gestion sanitaire du pâturage ?;pas de gestion sanitaire des pâturages;8;1
245;1040;Les pâtures présentent-elles des zones humides ?;pâturages avec zones humides;8;1
246;1040;Le surpâturage est-il fréquent (hauteur d'herbe <5cm à la sortie);surpâturage fréquent;8;1
247;1040;Epandez-vous du fumier frais tardivement ? (au printemps);épandage tardif de fumier frais au printemps;8;1
248;1040;L'abreuvement au pâturage est-il de bonne qualité ?;qualité insuffisante de l'abreuvement au pâturage;8;1
249;1040;Mélangez-vous d'animaux de tout âge dans les mêmes parcelles ?;Mélange d'animaux de tout âge sur les mêmes parcelles;8;1
250;1040;Votre temps de détection des animaux à poils piqués est-il suffisant ?;Détection tardive des animaux à poil piqué;8;1
251;1040;Recherchez-vous les parasites par analyse coprologique ou sanguine ?;Pas de recherche des parasites;8;1
252;1040;Administrez-vous des traitements curatifs ?;Traitements curatifs;8;1
253;1041;Pratiquez-vous une bonne gestion sanitaire du pâturage ?;pas de gestion sanitaire des pâturages;8;1
254;1041;Les pâtures présentent-elles des zones humides ?;pâturages avec zones humides;8;1
255;1041;Le surpâturage est-il fréquent (hauteur d'herbe <5cm à la sortie);surpâturage fréquent;8;1
256;1041;Epandez-vous du fumier frais tardivement ? (au printemps);épandage tardif de fumier frais au printemps;8;1
257;1041;L'abreuvement au pâturage est-il de bonne qualité ?;qualité insuffisante de l'abreuvement au pâturage;8;1
258;1041;Mélangez-vous d'animaux de tout âge dans les mêmes parcelles ?;Mélange d'animaux de tout âge sur les mêmes parcelles;8;1
259;1041;Votre temps de détection des animaux à poils piqués est-il suffisant ?;Détection tardive des animaux à poil piqué;8;1
260;1041;Recherchez-vous les parasites par analyse coprologique ou sanguine ?;Pas de recherche des parasites;8;1
261;1041;Administrez-vous des traitements curatifs ?;Traitements curatifs;8;1
262;1042;Pratiquez-vous une bonne gestion sanitaire du pâturage ?;pas de gestion sanitaire des pâturages;8;1
263;1042;Les pâtures présentent-elles des zones humides ?;pâturages avec zones humides;8;1
264;1042;Le surpâturage est-il fréquent (hauteur d'herbe <5cm à la sortie);surpâturage fréquent;8;1
265;1042;Epandez-vous du fumier frais tardivement ? (au printemps);épandage tardif de fumier frais au printemps;8;1
266;1042;L'abreuvement au pâturage est-il de bonne qualité ?;qualité insuffisante de l'abreuvement au pâturage;8;1
267;1042;Mélangez-vous d'animaux de tout âge dans les mêmes parcelles ?;Mélange d'animaux de tout âge sur les mêmes parcelles;8;1
268;1042;Votre temps de détection des animaux à poils piqués est-il suffisant ?;Détection tardive des animaux à poil piqué;8;1
269;1042;Recherchez-vous les parasites par analyse coprologique ou sanguine ?;Pas de recherche des parasites;8;1
